id,year,term,r1,r2,r3,r4,r5,b1,b2,ball,date,real_date,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
13100,2013,100,26,12,24,30,9,5,9,1,20130828,2013-08-28,2013-05-24,2013-05-10,2013-05-22,2013-05-28,2013-05-07,2013-09-20,2013-09-06,2013-09-18,2013-09-24,2013-09-03
13101,2013,101,9,32,15,4,13,2,9,3,20130831,2013-08-31,2013-02-05,2013-02-28,2013-02-11,2013-01-31,2013-02-09,2013-09-03,2013-09-26,2013-09-09,2013-08-29,2013-09-07
13102,2013,102,6,19,26,15,12,2,11,3,20130902,2013-09-02,2013-02-02,2013-02-15,2013-02-22,2013-02-11,2013-02-08,2013-11-02,2013-11-15,2013-11-22,2013-11-11,2013-11-08
13103,2013,103,5,13,8,16,31,9,3,2,20130904,2013-09-04,2013-08-30,2013-09-07,2013-09-02,2013-09-10,2013-09-25,2013-03-01,2013-03-09,2013-03-04,2013-03-12,2013-03-27
13104,2013,104,5,29,27,11,2,11,1,3,20130907,2013-09-07,2013-11-01,2013-11-25,2013-11-23,2013-11-07,2013-10-29,2013-01-04,2013-01-28,2013-01-26,2013-01-10,2013-01-01
13105,2013,105,7,27,30,34,13,12,1,3,20130909,2013-09-09,2013-12-01,2013-12-21,2013-12-24,2013-12-28,2013-12-07,2013-01-06,2013-01-26,2013-01-29,2013-02-02,2013-01-12
13106,2013,106,6,7,27,12,13,3,12,3,20130911,2013-09-11,2013-03-02,2013-03-03,2013-03-23,2013-03-08,2013-03-09,2013-11-30,2013-12-01,2013-12-21,2013-12-06,2013-12-07
13107,2013,107,25,18,13,14,7,12,5,3,20130914,2013-09-14,2013-12-19,2013-12-12,2013-12-07,2013-12-08,2013-12-01,2013-05-23,2013-05-16,2013-05-11,2013-05-12,2013-05-05
13108,2013,108,13,10,5,15,18,11,2,1,20130916,2013-09-16,2013-11-09,2013-11-06,2013-11-01,2013-11-11,2013-11-14,2013-02-09,2013-02-06,2013-02-01,2013-02-11,2013-02-14
13109,2013,109,32,26,13,29,20,6,2,2,20130918,2013-09-18,2013-06-27,2013-06-21,2013-06-08,2013-06-24,2013-06-15,2013-02-28,2013-02-22,2013-02-09,2013-02-25,2013-02-16
13110,2013,110,33,32,16,7,18,2,7,1,20130921,2013-09-21,2013-03-01,2013-02-28,2013-02-12,2013-02-03,2013-02-14,2013-08-02,2013-08-01,2013-07-16,2013-07-07,2013-07-18
13111,2013,111,13,20,7,27,12,3,1,3,20130923,2013-09-23,2013-03-09,2013-03-16,2013-03-03,2013-03-23,2013-03-08,2013-01-12,2013-01-19,2013-01-06,2013-01-26,2013-01-11
13112,2013,112,22,29,10,20,2,12,5,3,20130925,2013-09-25,2013-12-16,2013-12-23,2013-12-04,2013-12-14,2013-11-26,2013-05-20,2013-05-27,2013-05-08,2013-05-18,2013-04-30
13113,2013,113,19,21,23,28,30,12,8,2,20130928,2013-09-28,2013-12-13,2013-12-15,2013-12-17,2013-12-22,2013-12-24,2013-08-16,2013-08-18,2013-08-20,2013-08-25,2013-08-27
13114,2013,114,21,17,33,23,6,1,9,1,20130930,2013-09-30,2013-01-20,2013-01-16,2013-02-01,2013-01-22,2013-01-05,2013-09-15,2013-09-11,2013-09-27,2013-09-17,2013-08-31
13115,2013,115,29,34,16,5,32,4,11,1,20131002,2013-10-02,2013-04-29,2013-05-04,2013-04-16,2013-04-05,2013-05-02,2013-11-25,2013-11-30,2013-11-12,2013-11-01,2013-11-28
13116,2013,116,13,23,22,33,30,9,11,2,20131005,2013-10-05,2013-09-07,2013-09-17,2013-09-16,2013-09-27,2013-09-24,2013-11-09,2013-11-19,2013-11-18,2013-11-29,2013-11-26
13117,2013,117,23,25,16,33,5,12,7,1,20131007,2013-10-07,2013-12-17,2013-12-19,2013-12-10,2013-12-27,2013-11-29,2013-07-23,2013-07-25,2013-07-16,2013-08-02,2013-07-05
13118,2013,118,31,6,11,4,20,1,5,2,20131009,2013-10-09,2013-01-30,2013-01-05,2013-01-10,2013-01-03,2013-01-19,2013-05-29,2013-05-04,2013-05-09,2013-05-02,2013-05-18
13119,2013,119,1,23,16,2,35,11,1,1,20131012,2013-10-12,2013-10-28,2013-11-19,2013-11-12,2013-10-29,2013-12-01,2012-12-31,2013-01-22,2013-01-15,2013-01-01,2013-02-03
13120,2013,120,26,22,15,6,14,3,11,3,20131014,2013-10-14,2013-03-22,2013-03-18,2013-03-11,2013-03-02,2013-03-10,2013-11-22,2013-11-18,2013-11-11,2013-11-02,2013-11-10
13121,2013,121,19,20,3,24,18,12,3,3,20131016,2013-10-16,2013-12-13,2013-12-14,2013-11-27,2013-12-18,2013-12-12,2013-03-15,2013-03-16,2013-02-27,2013-03-20,2013-03-14
13122,2013,122,17,20,35,24,15,4,12,2,20131019,2013-10-19,2013-04-17,2013-04-20,2013-05-05,2013-04-24,2013-04-15,2013-12-11,2013-12-14,2013-12-29,2013-12-18,2013-12-09
13123,2013,123,10,34,9,33,2,12,5,1,20131021,2013-10-21,2013-12-04,2013-12-28,2013-12-03,2013-12-27,2013-11-26,2013-05-08,2013-06-01,2013-05-07,2013-05-31,2013-04-30
13124,2013,124,7,21,32,5,18,10,11,2,20131023,2013-10-23,2013-10-06,2013-10-20,2013-10-31,2013-10-04,2013-10-17,2013-11-03,2013-11-17,2013-11-28,2013-11-01,2013-11-14
13125,2013,125,14,28,23,4,8,8,4,3,20131026,2013-10-26,2013-08-11,2013-08-25,2013-08-20,2013-08-01,2013-08-05,2013-04-14,2013-04-28,2013-04-23,2013-04-04,2013-04-08
13126,2013,126,10,9,15,18,30,6,3,2,20131028,2013-10-28,2013-06-05,2013-06-04,2013-06-10,2013-06-13,2013-06-25,2013-03-06,2013-03-05,2013-03-11,2013-03-14,2013-03-26
13127,2013,127,3,16,32,19,14,5,10,3,20131030,2013-10-30,2013-05-01,2013-05-14,2013-05-30,2013-05-17,2013-05-12,2013-10-02,2013-10-15,2013-10-31,2013-10-18,2013-10-13
13128,2013,128,27,35,13,33,11,1,2,1,20131102,2013-11-02,2013-01-26,2013-02-03,2013-01-12,2013-02-01,2013-01-10,2013-02-23,2013-03-03,2013-02-09,2013-03-01,2013-02-07
13129,2013,129,29,30,33,23,11,4,1,1,20131104,2013-11-04,2013-04-29,2013-04-30,2013-05-03,2013-04-23,2013-04-11,2013-01-28,2013-01-29,2013-02-01,2013-01-22,2013-01-10
13130,2013,130,15,8,30,9,19,9,6,3,20131106,2013-11-06,2013-09-09,2013-09-02,2013-09-24,2013-09-03,2013-09-13,2013-06-10,2013-06-03,2013-06-25,2013-06-04,2013-06-14
13131,2013,131,29,31,15,12,30,12,4,1,20131109,2013-11-09,2013-12-23,2013-12-25,2013-12-09,2013-12-06,2013-12-24,2013-04-29,2013-05-01,2013-04-15,2013-04-12,2013-04-30
13132,2013,132,28,26,34,23,31,2,10,1,20131111,2013-11-11,2013-02-24,2013-02-22,2013-03-02,2013-02-19,2013-02-27,2013-10-27,2013-10-25,2013-11-02,2013-10-22,2013-10-30
13133,2013,133,10,8,2,16,17,12,9,2,20131113,2013-11-13,2013-12-04,2013-12-02,2013-11-26,2013-12-10,2013-12-11,2013-09-04,2013-09-02,2013-08-27,2013-09-10,2013-09-11
13134,2013,134,32,13,2,23,19,2,9,2,20131116,2013-11-16,2013-02-28,2013-02-09,2013-01-29,2013-02-19,2013-02-15,2013-09-26,2013-09-07,2013-08-27,2013-09-17,2013-09-13
13135,2013,135,4,19,25,13,26,7,12,1,20131118,2013-11-18,2013-07-04,2013-07-19,2013-07-25,2013-07-13,2013-07-26,2013-11-28,2013-12-13,2013-12-19,2013-12-07,2013-12-20
13136,2013,136,25,5,28,11,15,5,11,1,20131120,2013-11-20,2013-05-23,2013-05-03,2013-05-26,2013-05-09,2013-05-13,2013-11-21,2013-11-01,2013-11-24,2013-11-07,2013-11-11
13137,2013,137,12,32,4,33,34,8,6,3,20131123,2013-11-23,2013-08-09,2013-08-29,2013-08-01,2013-08-30,2013-08-31,2013-06-07,2013-06-27,2013-05-30,2013-06-28,2013-06-29
13138,2013,138,17,24,8,3,13,9,7,3,20131125,2013-11-25,2013-09-11,2013-09-18,2013-09-02,2013-08-28,2013-09-07,2013-07-17,2013-07-24,2013-07-08,2013-07-03,2013-07-13
13139,2013,139,6,5,31,18,20,6,7,3,20131127,2013-11-27,2013-06-01,2013-05-31,2013-06-26,2013-06-13,2013-06-15,2013-07-06,2013-07-05,2013-07-31,2013-07-18,2013-07-20
13140,2013,140,1,26,17,28,12,1,6,3,20131130,2013-11-30,2012-12-31,2013-01-25,2013-01-16,2013-01-27,2013-01-11,2013-05-27,2013-06-21,2013-06-12,2013-06-23,2013-06-07
13141,2013,141,15,25,31,18,5,8,10,2,20131202,2013-12-02,2013-08-12,2013-08-22,2013-08-28,2013-08-15,2013-08-02,2013-10-14,2013-10-24,2013-10-30,2013-10-17,2013-10-04
13142,2013,142,29,6,25,11,28,4,12,2,20131204,2013-12-04,2013-04-29,2013-04-06,2013-04-25,2013-04-11,2013-04-28,2013-12-23,2013-11-30,2013-12-19,2013-12-05,2013-12-22
13143,2013,143,3,31,14,8,21,8,6,3,20131207,2013-12-07,2013-07-31,2013-08-28,2013-08-11,2013-08-05,2013-08-18,2013-05-29,2013-06-26,2013-06-09,2013-06-03,2013-06-16
13144,2013,144,35,23,20,21,3,2,8,2,20131209,2013-12-09,2013-03-03,2013-02-19,2013-02-16,2013-02-17,2013-01-30,2013-09-01,2013-08-20,2013-08-17,2013-08-18,2013-07-31
13145,2013,145,20,18,2,13,15,11,2,2,20131211,2013-12-11,2013-11-16,2013-11-14,2013-10-29,2013-11-09,2013-11-11,2013-02-16,2013-02-14,2013-01-29,2013-02-09,2013-02-11
13146,2013,146,25,31,6,7,15,1,9,3,20131214,2013-12-14,2013-01-24,2013-01-30,2013-01-05,2013-01-06,2013-01-14,2013-09-19,2013-09-25,2013-08-31,2013-09-01,2013-09-09
13147,2013,147,3,25,24,22,9,5,9,1,20131216,2013-12-16,2013-05-01,2013-05-23,2013-05-22,2013-05-20,2013-05-07,2013-08-28,2013-09-19,2013-09-18,2013-09-16,2013-09-03
13148,2013,148,9,2,5,32,29,3,7,3,20131218,2013-12-18,2013-03-05,2013-02-26,2013-03-01,2013-03-28,2013-03-25,2013-07-09,2013-07-02,2013-07-05,2013-08-01,2013-07-29
13149,2013,149,9,7,6,13,8,7,5,1,20131221,2013-12-21,2013-07-09,2013-07-07,2013-07-06,2013-07-13,2013-07-08,2013-05-07,2013-05-05,2013-05-04,2013-05-11,2013-05-06
13150,2013,150,22,18,6,7,14,8,11,1,20131223,2013-12-23,2013-08-19,2013-08-15,2013-08-03,2013-08-04,2013-08-11,2013-11-18,2013-11-14,2013-11-02,2013-11-03,2013-11-10
13151,2013,151,27,2,13,21,30,3,4,2,20131225,2013-12-25,2013-03-23,2013-02-26,2013-03-09,2013-03-17,2013-03-26,2013-04-27,2013-04-02,2013-04-13,2013-04-21,2013-04-30
13152,2013,152,9,12,14,19,18,3,9,3,20131228,2013-12-28,2013-03-05,2013-03-08,2013-03-10,2013-03-15,2013-03-14,2013-09-03,2013-09-06,2013-09-08,2013-09-13,2013-09-12
13153,2013,153,5,16,30,17,4,3,9,3,20131230,2013-12-30,2013-03-01,2013-03-12,2013-03-26,2013-03-13,2013-02-28,2013-08-30,2013-09-10,2013-09-24,2013-09-11,2013-08-29
14001,2014,1,5,13,20,23,29,8,11,2,20140101,2014-01-01,2014-08-01,2014-08-09,2014-08-16,2014-08-19,2014-08-25,2014-10-31,2014-11-08,2014-11-15,2014-11-18,2014-11-24
14002,2014,2,29,1,12,21,24,7,1,3,20140104,2014-01-04,2014-07-28,2014-06-30,2014-07-11,2014-07-20,2014-07-23,2014-01-27,2013-12-30,2014-01-10,2014-01-19,2014-01-22
14003,2014,3,11,21,13,33,7,6,5,3,20140106,2014-01-06,2014-06-05,2014-06-15,2014-06-07,2014-06-27,2014-06-01,2014-05-08,2014-05-18,2014-05-10,2014-05-30,2014-05-04
14004,2014,4,28,10,27,19,7,12,9,2,20140108,2014-01-08,2014-12-28,2014-12-10,2014-12-27,2014-12-19,2014-12-07,2014-09-28,2014-09-10,2014-09-27,2014-09-19,2014-09-07
14005,2014,5,29,17,15,33,18,4,8,1,20140111,2014-01-11,2014-04-28,2014-04-16,2014-04-14,2014-05-02,2014-04-17,2014-08-25,2014-08-13,2014-08-11,2014-08-29,2014-08-14
14006,2014,6,7,1,35,16,4,6,8,1,20140113,2014-01-13,2014-06-01,2014-05-26,2014-06-29,2014-06-10,2014-05-29,2014-08-03,2014-07-28,2014-08-31,2014-08-12,2014-07-31
14007,2014,7,21,8,11,32,14,11,3,3,20140115,2014-01-15,2014-11-16,2014-11-03,2014-11-06,2014-11-27,2014-11-09,2014-03-16,2014-03-03,2014-03-06,2014-03-27,2014-03-09
14008,2014,8,13,11,20,28,35,5,1,2,20140118,2014-01-18,2014-05-10,2014-05-08,2014-05-17,2014-05-25,2014-06-01,2014-01-11,2014-01-09,2014-01-18,2014-01-26,2014-02-02
14009,2014,9,33,25,29,10,18,8,7,1,20140120,2014-01-20,2014-08-29,2014-08-21,2014-08-25,2014-08-06,2014-08-14,2014-08-01,2014-07-24,2014-07-28,2014-07-09,2014-07-17
14010,2014,10,27,10,26,20,5,1,3,3,20140122,2014-01-22,2014-01-25,2014-01-08,2014-01-24,2014-01-18,2014-01-03,2014-03-22,2014-03-05,2014-03-21,2014-03-15,2014-02-28
14011,2014,11,4,14,6,24,35,7,12,3,20140125,2014-01-25,2014-07-03,2014-07-13,2014-07-05,2014-07-23,2014-08-03,2014-12-04,2014-12-14,2014-12-06,2014-12-24,2015-01-04
14012,2014,12,21,23,9,20,29,7,5,2,20140127,2014-01-27,2014-07-20,2014-07-22,2014-07-08,2014-07-19,2014-07-28,2014-05-18,2014-05-20,2014-05-06,2014-05-17,2014-05-26
14013,2014,13,28,13,22,11,10,12,4,2,20140129,2014-01-29,2014-12-28,2014-12-13,2014-12-22,2014-12-11,2014-12-10,2014-04-27,2014-04-12,2014-04-21,2014-04-10,2014-04-09
14014,2014,14,9,1,29,11,27,3,11,2,20140208,2014-02-08,2014-03-04,2014-02-24,2014-03-24,2014-03-06,2014-03-22,2014-11-04,2014-10-27,2014-11-24,2014-11-06,2014-11-22
14015,2014,15,6,30,20,4,18,7,5,3,20140210,2014-02-10,2014-07-05,2014-07-29,2014-07-19,2014-07-03,2014-07-17,2014-05-03,2014-05-27,2014-05-17,2014-05-01,2014-05-15
14016,2014,16,34,6,13,4,24,9,4,3,20140212,2014-02-12,2014-10-04,2014-09-06,2014-09-13,2014-09-04,2014-09-24,2014-05-03,2014-04-05,2014-04-12,2014-04-03,2014-04-23
14017,2014,17,23,5,10,11,34,1,10,3,20140215,2014-02-15,2014-01-21,2014-01-03,2014-01-08,2014-01-09,2014-02-01,2014-10-21,2014-10-03,2014-10-08,2014-10-09,2014-11-01
14018,2014,18,34,9,12,28,8,2,12,2,20140217,2014-02-17,2014-03-01,2014-02-04,2014-02-07,2014-02-23,2014-02-03,2015-01-03,2014-12-09,2014-12-12,2014-12-28,2014-12-08
14019,2014,19,32,7,29,22,12,12,11,1,20140219,2014-02-19,2015-01-01,2014-12-07,2014-12-29,2014-12-22,2014-12-12,2014-11-27,2014-11-02,2014-11-24,2014-11-17,2014-11-07
14020,2014,20,14,35,1,30,17,6,7,1,20140222,2014-02-22,2014-06-08,2014-06-29,2014-05-26,2014-06-24,2014-06-11,2014-07-13,2014-08-03,2014-06-30,2014-07-29,2014-07-16
14021,2014,21,10,6,17,23,24,3,9,3,20140224,2014-02-24,2014-03-05,2014-03-01,2014-03-12,2014-03-18,2014-03-19,2014-09-10,2014-09-06,2014-09-17,2014-09-23,2014-09-24
14022,2014,22,6,16,10,3,25,11,10,2,20140226,2014-02-26,2014-11-01,2014-11-11,2014-11-05,2014-10-29,2014-11-20,2014-10-04,2014-10-14,2014-10-08,2014-10-01,2014-10-23
14023,2014,23,33,29,13,15,4,5,9,1,20140301,2014-03-01,2014-05-30,2014-05-26,2014-05-10,2014-05-12,2014-05-01,2014-10-03,2014-09-29,2014-09-13,2014-09-15,2014-09-04
14024,2014,24,31,7,15,32,11,11,6,1,20140303,2014-03-03,2014-11-26,2014-11-02,2014-11-10,2014-11-27,2014-11-06,2014-06-25,2014-06-01,2014-06-09,2014-06-26,2014-06-05
14025,2014,25,19,32,34,27,20,6,8,3,20140305,2014-03-05,2014-06-13,2014-06-26,2014-06-28,2014-06-21,2014-06-14,2014-08-15,2014-08-28,2014-08-30,2014-08-23,2014-08-16
14026,2014,26,26,15,12,5,10,8,4,3,20140308,2014-03-08,2014-08-22,2014-08-11,2014-08-08,2014-08-01,2014-08-06,2014-04-25,2014-04-14,2014-04-11,2014-04-04,2014-04-09
14027,2014,27,10,29,9,24,28,12,10,3,20140310,2014-03-10,2014-12-10,2014-12-29,2014-12-09,2014-12-24,2014-12-28,2014-10-08,2014-10-27,2014-10-07,2014-10-22,2014-10-26
14028,2014,28,25,10,30,20,3,10,12,1,20140312,2014-03-12,2014-10-23,2014-10-08,2014-10-28,2014-10-18,2014-10-01,2014-12-25,2014-12-10,2014-12-30,2014-12-20,2014-12-03
14029,2014,29,35,22,3,23,21,9,5,2,20140315,2014-03-15,2014-10-05,2014-09-22,2014-09-03,2014-09-23,2014-09-21,2014-06-01,2014-05-19,2014-04-30,2014-05-20,2014-05-18
14030,2014,30,18,35,29,3,14,12,11,3,20140317,2014-03-17,2014-12-18,2015-01-04,2014-12-29,2014-12-03,2014-12-14,2014-11-13,2014-11-30,2014-11-24,2014-10-29,2014-11-09
14031,2014,31,27,32,33,15,6,3,4,3,20140319,2014-03-19,2014-03-22,2014-03-27,2014-03-28,2014-03-10,2014-03-01,2014-04-26,2014-05-01,2014-05-02,2014-04-14,2014-04-05
14032,2014,32,5,6,2,9,31,9,2,3,20140322,2014-03-22,2014-09-05,2014-09-06,2014-09-02,2014-09-09,2014-10-01,2014-01-31,2014-02-01,2014-01-28,2014-02-04,2014-02-26
14033,2014,33,8,28,7,1,29,4,8,1,20140324,2014-03-24,2014-04-07,2014-04-27,2014-04-06,2014-03-31,2014-04-28,2014-08-04,2014-08-24,2014-08-03,2014-07-28,2014-08-25
14034,2014,34,27,11,3,14,32,5,7,2,20140326,2014-03-26,2014-05-24,2014-05-08,2014-04-30,2014-05-11,2014-05-29,2014-07-26,2014-07-10,2014-07-02,2014-07-13,2014-07-31
14035,2014,35,14,12,28,29,9,3,10,2,20140329,2014-03-29,2014-03-09,2014-03-07,2014-03-23,2014-03-24,2014-03-04,2014-10-12,2014-10-10,2014-10-26,2014-10-27,2014-10-07
14036,2014,36,2,1,12,29,17,3,8,2,20140331,2014-03-31,2014-02-25,2014-02-24,2014-03-07,2014-03-24,2014-03-12,2014-07-29,2014-07-28,2014-08-08,2014-08-25,2014-08-13
14037,2014,37,3,34,4,8,19,4,2,2,20140402,2014-04-02,2014-04-02,2014-05-03,2014-04-03,2014-04-07,2014-04-18,2014-01-29,2014-03-01,2014-01-30,2014-02-03,2014-02-14
14038,2014,38,32,8,12,20,7,5,3,1,20140405,2014-04-05,2014-05-29,2014-05-05,2014-05-09,2014-05-17,2014-05-04,2014-03-27,2014-03-03,2014-03-07,2014-03-15,2014-03-02
14039,2014,39,11,20,15,2,5,8,11,2,20140407,2014-04-07,2014-08-07,2014-08-16,2014-08-11,2014-07-29,2014-08-01,2014-11-06,2014-11-15,2014-11-10,2014-10-28,2014-10-31
14040,2014,40,21,33,12,30,15,8,2,1,20140409,2014-04-09,2014-08-17,2014-08-29,2014-08-08,2014-08-26,2014-08-11,2014-02-16,2014-02-28,2014-02-07,2014-02-25,2014-02-10
14041,2014,41,11,5,7,15,18,12,5,2,20140412,2014-04-12,2014-12-11,2014-12-05,2014-12-07,2014-12-15,2014-12-18,2014-05-08,2014-05-02,2014-05-04,2014-05-12,2014-05-15
14042,2014,42,27,25,21,16,35,11,6,1,20140414,2014-04-14,2014-11-22,2014-11-20,2014-11-16,2014-11-11,2014-11-30,2014-06-21,2014-06-19,2014-06-15,2014-06-10,2014-06-29
14043,2014,43,30,23,11,1,29,12,1,2,20140416,2014-04-16,2014-12-30,2014-12-23,2014-12-11,2014-12-01,2014-12-29,2014-01-28,2014-01-21,2014-01-09,2013-12-30,2014-01-27
14044,2014,44,27,23,25,22,35,11,3,2,20140419,2014-04-19,2014-11-22,2014-11-18,2014-11-20,2014-11-17,2014-11-30,2014-03-22,2014-03-18,2014-03-20,2014-03-17,2014-03-30
14045,2014,45,6,10,12,16,30,11,2,1,20140421,2014-04-21,2014-11-01,2014-11-05,2014-11-07,2014-11-11,2014-11-25,2014-02-01,2014-02-05,2014-02-07,2014-02-11,2014-02-25
14046,2014,46,15,18,3,26,21,1,6,3,20140423,2014-04-23,2014-01-13,2014-01-16,2014-01-01,2014-01-24,2014-01-19,2014-06-09,2014-06-12,2014-05-28,2014-06-20,2014-06-15
14047,2014,47,18,34,17,30,6,6,12,1,20140426,2014-04-26,2014-06-12,2014-06-28,2014-06-11,2014-06-24,2014-05-31,2014-12-18,2015-01-03,2014-12-17,2014-12-30,2014-12-06
14048,2014,48,15,35,2,1,5,11,1,2,20140428,2014-04-28,2014-11-10,2014-11-30,2014-10-28,2014-10-27,2014-10-31,2014-01-13,2014-02-02,2013-12-31,2013-12-30,2014-01-03
14049,2014,49,31,3,17,15,22,5,3,3,20140430,2014-04-30,2014-05-28,2014-04-30,2014-05-14,2014-05-12,2014-05-19,2014-03-26,2014-02-26,2014-03-12,2014-03-10,2014-03-17
14050,2014,50,10,18,28,35,27,1,6,2,20140503,2014-05-03,2014-01-08,2014-01-16,2014-01-26,2014-02-02,2014-01-25,2014-06-04,2014-06-12,2014-06-22,2014-06-29,2014-06-21
14051,2014,51,30,1,11,7,29,3,11,2,20140505,2014-05-05,2014-03-25,2014-02-24,2014-03-06,2014-03-02,2014-03-24,2014-11-25,2014-10-27,2014-11-06,2014-11-02,2014-11-24
14052,2014,52,24,21,14,19,30,2,7,2,20140507,2014-05-07,2014-02-19,2014-02-16,2014-02-09,2014-02-14,2014-02-25,2014-07-23,2014-07-20,2014-07-13,2014-07-18,2014-07-29
14053,2014,53,2,17,11,30,27,4,3,2,20140510,2014-05-10,2014-04-01,2014-04-16,2014-04-10,2014-04-29,2014-04-26,2014-02-25,2014-03-12,2014-03-06,2014-03-25,2014-03-22
14054,2014,54,34,3,20,2,25,12,1,1,20140512,2014-05-12,2015-01-03,2014-12-03,2014-12-20,2014-12-02,2014-12-25,2014-02-01,2014-01-01,2014-01-18,2013-12-31,2014-01-23
14055,2014,55,26,23,35,4,27,10,11,1,20140514,2014-05-14,2014-10-24,2014-10-21,2014-11-02,2014-10-02,2014-10-25,2014-11-21,2014-11-18,2014-11-30,2014-10-30,2014-11-22
14056,2014,56,28,18,35,29,12,8,7,1,20140517,2014-05-17,2014-08-24,2014-08-14,2014-08-31,2014-08-25,2014-08-08,2014-07-27,2014-07-17,2014-08-03,2014-07-28,2014-07-11
14057,2014,57,20,10,8,33,27,9,1,1,20140519,2014-05-19,2014-09-20,2014-09-10,2014-09-08,2014-10-03,2014-09-27,2014-01-18,2014-01-08,2014-01-06,2014-01-31,2014-01-25
14058,2014,58,22,26,15,9,24,2,7,1,20140521,2014-05-21,2014-02-17,2014-02-21,2014-02-10,2014-02-04,2014-02-19,2014-07-21,2014-07-25,2014-07-14,2014-07-08,2014-07-23
14059,2014,59,25,7,17,15,29,11,4,2,20140524,2014-05-24,2014-11-20,2014-11-02,2014-11-12,2014-11-10,2014-11-24,2014-04-24,2014-04-06,2014-04-16,2014-04-14,2014-04-28
14060,2014,60,29,12,34,22,30,5,11,2,20140526,2014-05-26,2014-05-26,2014-05-09,2014-05-31,2014-05-19,2014-05-27,2014-11-24,2014-11-07,2014-11-29,2014-11-17,2014-11-25
14061,2014,61,29,11,17,4,20,10,6,2,20140528,2014-05-28,2014-10-27,2014-10-09,2014-10-15,2014-10-02,2014-10-18,2014-06-23,2014-06-05,2014-06-11,2014-05-29,2014-06-14
14062,2014,62,17,24,7,25,4,2,4,1,20140531,2014-05-31,2014-02-12,2014-02-19,2014-02-02,2014-02-20,2014-01-30,2014-04-16,2014-04-23,2014-04-06,2014-04-24,2014-04-03
14063,2014,63,17,23,34,21,11,3,4,2,20140602,2014-06-02,2014-03-12,2014-03-18,2014-03-29,2014-03-16,2014-03-06,2014-04-16,2014-04-22,2014-05-03,2014-04-20,2014-04-10
14064,2014,64,34,33,15,35,8,1,8,3,20140604,2014-06-04,2014-02-01,2014-01-31,2014-01-13,2014-02-02,2014-01-06,2014-08-30,2014-08-29,2014-08-11,2014-08-31,2014-08-04
14065,2014,65,12,31,7,33,19,12,7,3,20140607,2014-06-07,2014-12-12,2014-12-31,2014-12-07,2015-01-02,2014-12-19,2014-07-11,2014-07-30,2014-07-06,2014-08-01,2014-07-18
14066,2014,66,20,16,8,14,31,3,11,2,20140609,2014-06-09,2014-03-15,2014-03-11,2014-03-03,2014-03-09,2014-03-26,2014-11-15,2014-11-11,2014-11-03,2014-11-09,2014-11-26
14067,2014,67,24,23,31,18,3,7,3,2,20140611,2014-06-11,2014-07-23,2014-07-22,2014-07-30,2014-07-17,2014-07-02,2014-03-19,2014-03-18,2014-03-26,2014-03-13,2014-02-26
14068,2014,68,29,35,24,15,5,5,6,3,20140614,2014-06-14,2014-05-26,2014-06-01,2014-05-21,2014-05-12,2014-05-02,2014-06-23,2014-06-29,2014-06-18,2014-06-09,2014-05-30
14069,2014,69,16,27,22,31,29,9,2,3,20140616,2014-06-16,2014-09-16,2014-09-27,2014-09-22,2014-10-01,2014-09-29,2014-02-11,2014-02-22,2014-02-17,2014-02-26,2014-02-24
14070,2014,70,7,1,2,10,32,12,4,3,20140618,2014-06-18,2014-12-07,2014-12-01,2014-12-02,2014-12-10,2015-01-01,2014-04-06,2014-03-31,2014-04-01,2014-04-09,2014-05-01
14071,2014,71,22,15,14,4,23,7,1,3,20140621,2014-06-21,2014-07-21,2014-07-14,2014-07-13,2014-07-03,2014-07-22,2014-01-20,2014-01-13,2014-01-12,2014-01-02,2014-01-21
14072,2014,72,17,22,19,24,30,2,9,3,20140623,2014-06-23,2014-02-12,2014-02-17,2014-02-14,2014-02-19,2014-02-25,2014-09-17,2014-09-22,2014-09-19,2014-09-24,2014-09-30
14073,2014,73,13,5,4,35,7,5,6,2,20140625,2014-06-25,2014-05-10,2014-05-02,2014-05-01,2014-06-01,2014-05-04,2014-06-07,2014-05-30,2014-05-29,2014-06-29,2014-06-01
14074,2014,74,6,27,30,11,22,11,5,2,20140628,2014-06-28,2014-11-01,2014-11-22,2014-11-25,2014-11-06,2014-11-17,2014-05-03,2014-05-24,2014-05-27,2014-05-08,2014-05-19
14075,2014,75,35,5,29,7,32,10,4,1,20140630,2014-06-30,2014-11-02,2014-10-03,2014-10-27,2014-10-05,2014-10-30,2014-05-04,2014-04-04,2014-04-28,2014-04-06,2014-05-01
14076,2014,76,31,5,10,32,19,9,10,1,20140702,2014-07-02,2014-10-01,2014-09-05,2014-09-10,2014-10-02,2014-09-19,2014-10-29,2014-10-03,2014-10-08,2014-10-30,2014-10-17
14077,2014,77,31,26,32,9,16,5,1,1,20140705,2014-07-05,2014-05-28,2014-05-23,2014-05-29,2014-05-06,2014-05-13,2014-01-29,2014-01-24,2014-01-30,2014-01-07,2014-01-14
14078,2014,78,22,28,15,16,10,4,5,2,20140707,2014-07-07,2014-04-21,2014-04-27,2014-04-14,2014-04-15,2014-04-09,2014-05-19,2014-05-25,2014-05-12,2014-05-13,2014-05-07
